id;title;url;cover;rate
26876342;生化危机：复仇;https://movie.douban.com/subject/26876342/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2464409926.jpg;6.4
25799331;废纸板拳击手;https://movie.douban.com/subject/25799331/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2380194237.jpg;8.0
24860318;但丁密码;https://movie.douban.com/subject/24860318/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2388072933.jpg;6.2
6873905;成长边缘;https://movie.douban.com/subject/6873905/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2367571887.jpg;7.6
26754643;少年;https://movie.douban.com/subject/26754643/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2403546172.jpg;5.8
26352435;指甲刀人魔;https://movie.douban.com/subject/26352435/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2454282762.jpg;4.4
26169607;潘多拉;https://movie.douban.com/subject/26169607/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2404938183.jpg;7.4
4849728;第一夫人;https://movie.douban.com/subject/4849728/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2416784793.jpg;6.7
27061554;再见时光;https://movie.douban.com/subject/27061554/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2466335295.jpg;5.4
1298871;海滩的一天;https://movie.douban.com/subject/1298871/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p1295806183.jpg;8.3
26666177;杀戮都市：O;https://movie.douban.com/subject/26666177/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2388010000.jpg;7.8
26287884;魔弦传说;https://movie.douban.com/subject/26287884/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2411608656.jpg;7.4
3868141;单身日记：好孕来袭;https://movie.douban.com/subject/3868141/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2403803540.jpg;7.4
7065334;金矿;https://movie.douban.com/subject/7065334/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2377261921.jpg;7.7
26389331;阿修罗;https://movie.douban.com/subject/26389331/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2375744186.jpg;7.2
25825412;机械师2：复活;https://movie.douban.com/subject/25825412/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2385311728.jpg;5.6
26724235;再见瓦城;https://movie.douban.com/subject/26724235/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2376837451.jpg;6.7
26670584;BLAME!;https://movie.douban.com/subject/26670584/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2453080653.jpg;7.6
26855043;嘿玛 嘿玛;https://movie.douban.com/subject/26855043/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2373527895.jpg;7.3
5327217;忽然七日;https://movie.douban.com/subject/5327217/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2398644395.jpg;6.4
26284595;大话西游3;https://movie.douban.com/subject/26284595/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2377676571.jpg;3.6
26711487;决战食神;https://movie.douban.com/subject/26711487/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2417948347.jpg;4.7
26677981;夏天19岁的肖像;https://movie.douban.com/subject/26677981/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2460008994.jpg;4.8
26292682;神秘家族;https://movie.douban.com/subject/26292682/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2455807900.jpg;5.0
4944008;香肠派对;https://movie.douban.com/subject/4944008/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2371145119.jpg;7.1
25894431;星球大战外传：侠盗一号;https://movie.douban.com/subject/25894431/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2403049086.jpg;7.3
26589957;守护者：世纪战元;https://movie.douban.com/subject/26589957/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2459069346.jpg;4.0
26577180;叛狱无间;https://movie.douban.com/subject/26577180/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2425038734.jpg;6.5
26389329;附属美丽;https://movie.douban.com/subject/26389329/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2402462703.jpg;6.5
26617395;心之石;https://movie.douban.com/subject/26617395/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2460315676.jpg;7.8
26688846;金融决战;https://movie.douban.com/subject/26688846/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2405700781.jpg;6.5
26881141;首杀;https://movie.douban.com/subject/26881141/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2461945796.jpg;5.2
25900819;斯诺登;https://movie.douban.com/subject/25900819/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2399215062.jpg;7.5
22266320;深海浩劫;https://movie.douban.com/subject/22266320/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2396092735.jpg;7.0
21339682;藩篱;https://movie.douban.com/subject/21339682/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2406651431.jpg;6.9
27052289;伪婚男女;https://movie.douban.com/subject/27052289/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2460029773.jpg;6.4
26421474;埃贡·席勒：死神和少女;https://movie.douban.com/subject/26421474/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2399988718.jpg;7.5
25891853;铁甲战神;https://movie.douban.com/subject/25891853/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2482954568.jpg;4.4
26582438;哥;https://movie.douban.com/subject/26582438/;https://img3.doubanio.com/view/movie_poster_cover/lpst/public/p2393994340.jpg;7.3
10752547;夜色人生;https://movie.douban.com/subject/10752547/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2378933938.jpg;6.4
26290390;精灵王座;https://movie.douban.com/subject/26290390/;https://img1.doubanio.com/view/movie_poster_cover/lpst/public/p2372863469.jpg;7.4
